basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20260901,003540,KR7003540002,대신증권,KOSPI,26900,-200,-.74,26800,27100,26600,26666,716001400,47666126,1282218789400
20260901,003545,KR7003541000,대신증권우,KOSPI,20600,100,.49,20500,20700,20375,20728,425679200,24383334,502296680400
20260901,003547,KR7003542008,대신증권2우B,KOSPI,19760,50,.25,19500,19810,19500,5722,112626385,9606666,189827720160
20260901,003550,KR7003550001,LG,KOSPI,120300,900,.75,117800,120300,114900,227855,27031228400,151192004,18188398081200
20260901,003555,KR7003551009,LG우,KOSPI,72100,0,0,72200,72300,71400,7816,562232700,3011199,217107447900
20260901,003570,KR7003570009,SNT다이내믹스,KOSPI,28900,-400,-1.37,29650,29800,28700,48190,1399474100,33252697,961002943300
20260901,003580,KR7003580008,HLB글로벌,KOSPI,1577,18,1.15,1710,1770,1560,164408,266873911,50663505,79896347385
20260901,003610,KR7003610003,방림,KOSPI,5500,10,.18,5540,5550,5440,42629,233501750,32110778,176609279000
20260901,003620,KR7003620002,KG모빌리티,KOSPI,2670,-30,-1.11,2695,2700,2660,234823,627836776,202374912,540341015040
20260901,003650,KR7003650009,미창석유,KOSPI,136300,-1200,-.87,137500,141700,133400,4305,582283500,1739672,237117293600
20260901,003670,KR7003670007,포스코퓨처엠,KOSPI,191300,-9200,-4.59,197100,198300,189300,424790,82144171900,88946220,17015411886000
20260901,003680,KR7003680006,한성기업,KOSPI,4920,70,1.44,4840,4940,4770,110028,534740329,6209515,30550813800
20260901,003690,KR7003690005,코리안리,KOSPI,14680,400,2.8,14390,14840,14290,145775,2135928245,176721031,2594264735080
20260901,003720,KR7003720000,삼영,KOSPI,6260,-160,-2.49,6400,6490,6180,156931,988154350,34000000,212840000000
20260901,003780,KR7003780004,진양산업,KOSPI,3915,20,.51,3895,3915,3850,21274,82710794,13000000,50895000000
20260901,0037T0,KR70037T0008,KB제32호스팩,KOSDAQ,1999,3,.15,1996,2000,1990,16876,33728273,6330000,12653670000
20260901,003800,KR7003800000,에이스침대,KOSDAQ,33000,-50,-.15,33050,33300,32750,2329,76813200,11090000,365970000000
20260901,003830,KR7003830007,대한화섬,KOSPI,116200,-1300,-1.11,118900,118900,114800,210,24330400,1328000,154313600000
20260901,003850,KR7003850005,보령,KOSPI,9060,-10,-.11,9000,9100,8950,92488,837617180,85787207,777232095420
20260901,003920,KR7003920006,남양유업,KOSPI,44650,250,.56,44150,44650,44050,1948,86439400,5673447,253319408550
20260901,003925,KR7003921004,남양유업우,KOSPI,29850,50,.17,29900,29900,29550,425,12672925,1891149,56450797650
20260901,003960,KR7003960002,사조대림,KOSPI,30950,-50,-.16,30850,31300,30400,7462,229484050,9164467,283640253650
20260901,0039P0,KR70039P0000,매드업,KOSDAQ,9180,1580,20.79,8260,9600,8110,6996657,63628546090,18807400,172651932000
20260901,004000,KR7004000006,롯데정밀화학,KOSPI,47700,-100,-.21,47350,49050,47150,40412,1935306500,25800000,1230660000000
20260901,004020,KR7004020004,현대제철,KOSPI,30800,400,1.32,30100,31950,30100,409971,12704909875,133445785,4110130178000
20260901,004060,KR7004060000,SG세계물산,KOSPI,2245,-15,-.66,2255,2285,2225,51536,115385949,20242496,45444403520
20260901,004080,KR7004080008,신흥,KOSPI,14090,10,.07,14050,14090,14010,1217,17113490,9300000,131037000000
20260901,004090,KR7004090007,한국석유,KOSPI,11210,0,0,11300,11430,11130,85868,969792470,12694120,142301085200
20260901,004100,KR7004100004,태양금속,KOSPI,2600,5,.19,2565,2625,2565,156311,406337548,36700000,95420000000
20260901,004105,KR7004101002,태양금속우,KOSPI,3215,-10,-.31,3255,3305,3190,9552,31057850,3300000,10609500000
20260901,004140,KR7004140000,동방,KOSPI,1822,-20,-1.09,1815,1841,1806,77802,141331996,47971766,87404557652
20260901,004150,KR7004150009,한솔홀딩스,KOSPI,3400,0,0,3355,3410,3355,46028,155803055,41026620,139490508000
20260901,004170,KR7004170007,신세계,KOSPI,436000,22000,5.31,410500,441500,402000,99509,42208497750,9445181,4118098916000
20260901,0041B0,KR70041B0002,교보18호스팩,KOSDAQ,2010,0,0,2015,2015,2005,16790,33698325,5040000,10130400000
20260901,0041J0,KR70041J0004,엘에스스팩1호,KOSDAQ,1997,10,.5,1994,1999,1987,6526,13016243,4110000,8207670000
20260901,0041L0,KR70041L0000,하나35호스팩,KOSDAQ,1997,0,0,1998,1998,1990,7896,15738726,6030000,12041910000
20260901,004250,KR7004250007,NPC,KOSPI,3030,25,.83,3005,3030,2995,12767,38474030,36720000,111261600000
20260901,004255,KR7004251005,NPC우,KOSPI,1874,39,2.13,1865,1875,1827,22164,41261078,5280000,9894720000
20260901,004270,KR7004270005,남성,KOSPI,4950,15,.3,4950,5010,4905,7024,34977430,4560128,22572633600
20260901,004310,KR7004310009,현대약품,KOSPI,8290,1910,29.94,6390,8290,6300,19592352,149850654310,32000000,265280000000
20260901,004360,KR7004360004,세방,KOSPI,13630,110,.81,13600,13670,13510,9943,135188840,19115603,260545668890
20260901,004365,KR7004361002,세방우,KOSPI,9360,-20,-.21,9330,9390,9280,146,1358240,3689250,34531380000
20260901,004370,KR7004370003,농심,KOSPI,441500,-2000,-.45,440500,458000,425500,21786,9601414500,6082642,2685486443000
20260901,004380,KR7004380002,삼익THK,KOSPI,8200,-60,-.73,8110,8260,8000,20506,165985120,20700000,169740000000
20260901,004410,KR7004410007,서울식품,KOSPI,1259,4,.32,1260,1268,1202,160960,199545801,39455013,49673861367
20260901,004415,KR7004411005,서울식품우,KOSPI,5350,200,3.88,5300,5440,5300,1142,6168600,222450,1190107500
20260901,004430,KR7004430005,송원산업,KOSPI,11650,190,1.66,11360,12010,11360,157719,1844230910,24000000,279600000000
20260901,004440,KR7004440004,삼일씨엔에스,KOSPI,5360,-10,-.19,5350,5450,5240,22324,119548560,12731947,68243235920
20260901,004450,KR7004450003,삼화왕관,KOSPI,26750,200,.75,26250,26950,26000,1057,28004400,2154379,57629638250
20260901,004490,KR7004490009,세방전지,KOSPI,67100,-1100,-1.61,68200,68700,65600,104269,6982864700,13860000,930006000000
20260901,0044K0,KR70044K0008,삼성스팩10호,KOSDAQ,1993,-2,-.1,1994,1996,1980,966,1918585,7520000,14987360000
20260901,004540,KR7004540001,깨끗한나라,KOSPI,1239,48,4.03,1191,1250,1173,205046,247485717,37240693,46141218627
20260901,004545,KR7004541009,깨끗한나라우,KOSPI,4545,0,0,0,0,0,0,0,366160,1664197200
20260901,004560,KR7004560009,현대비앤지스틸,KOSPI,11620,-70,-.6,11680,11790,11530,19547,227940650,15078811,175215783820
20260901,004590,KR7004590006,한국가구,KOSDAQ,5040,115,2.34,4925,5180,4905,39940,200736785,15000000,75600000000
20260901,004650,KR7004650008,창해에탄올,KOSDAQ,9450,10,.11,9440,9450,9350,11407,107033600,9190885,86853863250
20260901,004690,KR7004690004,삼천리,KOSPI,134500,1100,.82,132800,135400,132800,5635,757189150,3626777,487801506500
20260901,004700,KR7004700001,조광피혁,KOSPI,64500,-1300,-1.98,65800,65900,64500,2646,171526900,6649138,428869401000
20260901,004710,KR7004710000,한솔테크닉스,KOSPI,6640,-190,-2.78,6750,6830,6540,363329,2405932670,53119817,352715584880
20260901,004720,KR7004720009,팜젠사이언스,KOSPI,3250,5,.15,3115,3270,3115,14478,46560950,22654365,73626686250
20260901,004770,KR7004770004,써니전자,KOSPI,2375,5,.21,2445,2590,2275,5548980,13472771329,35507438,84330165250
20260901,004780,KR7004780003,대륙제관,KOSDAQ,4160,15,.36,4175,4175,4115,16678,69241455,15903199,66157307840
20260901,004800,KR7004800009,효성,KOSPI,172500,5700,3.42,165800,173000,163900,16987,2868507950,16740407,2887720207500
20260901,004830,KR7004830006,덕성,KOSPI,3400,10,.29,3365,3410,3335,27975,94294945,15680000,53312000000
20260901,004835,KR7004831004,덕성우,KOSPI,4225,20,.48,4220,4245,4140,2843,11958460,1392000,5881200000
20260901,004840,KR7004840005,DRB동일,KOSPI,4275,-10,-.23,4280,4280,4200,24707,104327870,19272364,82389356100
20260901,004870,KR7004870002,티웨이홀딩스,KOSPI,1146,16,1.42,1130,1180,1118,63771,72965804,22632698,25937071908
20260901,004890,KR7004890000,동일산업,KOSPI,36800,1200,3.37,35650,36800,35650,460,16760600,2425215,89247912000
20260901,004910,KR7004910006,조광페인트,KOSPI,3610,15,.42,3590,3610,3505,8349,29630930,12800000,46208000000
20260901,004920,KR7004920005,씨아이테크,KOSPI,925,-4,-.43,930,930,910,106903,98296131,52179872,48266381600
20260901,004960,KR7004960001,한신공영,KOSPI,11800,-260,-2.16,12000,12000,11560,20921,245199345,11570702,136534283600
20260901,004970,KR7004970000,신라교역,KOSPI,9340,-60,-.64,9360,9390,9220,22066,204318860,16000000,149440000000
20260901,004980,KR7004980009,성신양회,KOSPI,8540,-140,-1.61,8680,8680,8420,56257,479985550,24516073,209367263420
20260901,004985,KR7004981007,성신양회우,KOSPI,8440,-10,-.12,8740,8740,8320,834,6993250,735645,6208843800
20260901,004990,KR7004990008,롯데지주,KOSPI,24250,350,1.46,23750,24500,23750,115925,2807556675,99663776,2416846568000
20260901,00499K,KR700499K014,롯데지주우,KOSPI,24450,50,.2,24450,25300,23800,673,16845150,805603,19696993350
20260901,005010,KR7005010004,휴스틸,KOSPI,3750,0,0,3785,3790,3685,191622,713074570,56188075,210705281250
20260901,005030,KR7005030002,부산주공,KOSPI,486,0,0,0,0,0,0,0,92782988,45092532168
20260901,005070,KR7005070008,코스모신소재,KOSPI,40200,-1250,-3.02,41400,41900,39950,67641,2758370000,33214571,1335225754200
20260901,005090,KR7005090006,SGC에너지,KOSPI,52000,-3500,-6.31,55500,55500,50900,348126,18198837100,14409333,749285316000
20260901,005110,KR7005110002,한창,KOSPI,1254,0,0,0,0,0,0,0,21106407,26467434378
20260901,005160,KR7005160007,동국산업,KOSDAQ,2570,-10,-.39,2590,2620,2550,22253,57104100,54244482,139408318740
20260901,005180,KR7005180005,빙그레,KOSPI,91500,900,.99,91200,94500,90300,83164,7686602150,9269031,848116336500
20260901,005250,KR7005250006,녹십자홀딩스,KOSPI,9970,-60,-.6,9930,10060,9930,33278,332760180,47028210,468871253700
20260901,005257,KR7005252002,녹십자홀딩스2우,KOSPI,17530,-240,-1.35,17900,17900,17510,54,958660,845990,14830204700
20260901,005290,KR7005290002,동진쎄미켐,KOSDAQ,41900,-700,-1.64,42150,42500,41500,192796,8071957925,50970126,2135648279400
20260901,005300,KR7005300009,롯데칠성,KOSPI,99100,-700,-.7,99400,100000,98400,14115,1396705450,9278884,919537404400
20260901,005305,KR7005301007,롯데칠성우,KOSPI,67600,-400,-.59,68200,68300,67500,761,51484200,775310,52410956000
20260901,005320,KR7005320007,온타이드,KOSPI,1040,240,30,820,1040,798,1496940,1470040200,34187845,35555358800
20260901,005360,KR7005360003,모나미,KOSPI,1365,-28,-2.01,1390,1405,1350,269479,367439052,18897307,25794824055
20260901,005380,KR7005380001,현대차,KOSPI,400500,-3000,-.74,404000,408000,396500,383747,153323487000,204757766,82005485283000
20260901,005385,KR7005381009,현대차우,KOSPI,190800,1100,.58,190500,192200,188200,32628,6196940500,23340960,4453455168000
20260901,005387,KR7005382007,현대차2우B,KOSPI,190800,200,.1,191300,192800,188400,59109,11237005150,34963930,6671117844000
20260901,005389,KR7005383005,현대차3우B,KOSPI,187900,-400,-.21,188300,189600,185600,6058,1133542300,2327452,437328230800
20260901,005420,KR7005420005,코스모화학,KOSPI,11380,-330,-2.82,11640,11900,11340,133513,1541821290,38408228,437085634640
20260901,005430,KR7005430004,한국공항,KOSPI,80400,-300,-.37,80700,82000,79400,5670,455843200,3166355,254574942000
20260901,005440,KR7005440003,현대지에프홀딩스,KOSPI,12110,130,1.09,11970,12210,11800,154749,1862275880,183397199,2220940079890
20260901,005490,KR7005490008,POSCO홀딩스,KOSPI,341000,2500,.74,339000,351000,337500,303526,104647684750,79241527,27021360707000
20260901,0054V0,KR70054V0002,엔에이치스팩32호,KOSDAQ,2010,5,.25,2005,2020,2005,3511,7040540,6216500,12495165000
20260901,005500,KR7005500004,삼진제약,KOSPI,18820,20,.11,18860,18890,18650,25087,469952550,13320000,250682400000
20260901,005610,KR7005610001,삼립,KOSPI,41450,150,.36,41000,41750,40650,4506,185379900,8629009,357672423050
20260901,005670,KR7005670005,푸드웰,KOSDAQ,6370,30,.47,6340,6380,6250,7901,49902000,10000000,63700000000
20260901,005680,KR7005680004,삼영전자,KOSPI,12210,-120,-.97,12280,12500,12150,12922,157501710,20000000,244200000000
20260901,005690,KR7005690003,파미셀,KOSPI,10930,-180,-1.62,11110,11190,10810,316524,3461317105,60004014,655843873020
20260901,005710,KR7005710009,대원산업,KOSDAQ,10950,290,2.72,11290,11290,10770,43159,475411055,20037600,219411720000
20260901,005720,KR7005720008,넥센,KOSPI,6210,60,.98,6170,6210,6100,3776,23171940,52543977,326298097170
20260901,005725,KR7005721006,넥센우,KOSPI,4340,30,.7,0,0,0,0,0,3600600,15626604000
20260901,005740,KR7005740006,크라운해태홀딩스,KOSPI,5680,-100,-1.73,5780,5850,5610,27813,156796430,14847347,84332930960
20260901,005745,KR7005741004,크라운해태홀딩스우,KOSPI,5350,80,1.52,5200,5400,5200,145,779110,600726,3213884100
20260901,005750,KR7005750005,대림바스,KOSPI,4750,-50,-1.04,4805,4870,4675,41713,198554794,16592240,78813140000
20260901,005800,KR7005800008,신영와코루,KOSPI,13480,20,.15,13460,13480,13360,1033,13893930,9000000,121320000000
20260901,005810,KR7005810007,풍산홀딩스,KOSPI,38050,300,.79,37750,38050,37550,11073,418460950,14417292,548577960600
20260901,005820,KR7005820006,원림,KOSPI,15540,110,.71,15430,15620,15270,4902,75940480,2297970,35710453800
20260901,005830,KR7005830005,DB손해보험,KOSPI,192600,11500,6.35,180100,196400,179600,278149,53631403900,65500349,12615367217400
20260901,005850,KR7005850003,에스엘,KOSPI,52900,-300,-.56,53200,53800,52100,35647,1877715400,46448520,2457126708000
20260901,005860,KR7005860002,한일사료,KOSDAQ,2450,-40,-1.61,2490,2545,2450,314593,777808153,39403685,96539028250
20260901,005870,KR7005870001,휴니드,KOSPI,4555,-30,-.65,4590,4600,4450,35736,160621733,14116015,64298448325
20260901,005880,KR7005880000,대한해운,KOSPI,2060,-30,-1.44,2085,2115,2030,1027046,2120578762,322747340,664859520400
20260901,005930,KR7005930003,삼성전자,KOSPI,261000,1000,.38,256500,262500,254000,15319615,3975422357250,5846278608,1525878716688000
20260901,005935,KR7005931001,삼성전자우,KOSPI,190300,3800,2.04,186500,190500,184500,2015205,380566546950,802371203,152691239930900
20260901,005940,KR7005940002,NH투자증권,KOSPI,26500,-50,-.19,26400,26600,26000,313723,8254411175,369206105,9783961782500
20260901,005945,KR7005941000,NH투자증권우,KOSPI,23600,200,.85,23500,23600,23300,18424,431271825,18870968,445354844800
20260901,005950,KR7005950001,이수화학,KOSPI,12610,420,3.45,12190,12920,11960,600124,7537062765,26294169,331569471090
20260901,005960,KR7005960000,동부건설,KOSPI,7500,60,.81,7500,7590,7300,68448,507536660,22946663,172099972500
20260901,005965,KR7005961008,동부건설우,KOSPI,17320,20,.12,17070,17350,17070,192,3324540,225732,3909678240
20260901,005990,KR7005990007,매일홀딩스,KOSDAQ,10800,-40,-.37,10850,10850,10770,598,6459850,13298304,143621683200
20260901,006040,KR7006040000,동원산업,KOSPI,37950,-500,-1.3,38050,38650,37800,36495,1389669950,44140819,1675144081050
20260901,006050,KR7006050009,국영지앤엠,KOSDAQ,4880,-50,-1.01,4890,4890,4705,10335,49221105,3489524,17028877120
20260901,006060,KR7006060008,화승인더,KOSPI,2525,0,0,2495,2525,2485,39850,99903460,55320000,139683000000
20260901,006090,KR7006090005,사조오양,KOSPI,9260,110,1.2,9150,9370,8910,24457,225928370,9422739,87254563140
20260901,006110,KR7006110001,삼아알미늄,KOSPI,70900,-600,-.84,72500,75500,67500,187967,13347717250,15123455,1072252959500
20260901,006120,KR7006120000,SK디스커버리,KOSPI,52900,1900,3.73,50300,53600,50300,23813,1256919750,17413751,921187427900
20260901,006125,KR7006121008,SK디스커버리우,KOSPI,41100,500,1.23,40100,41600,40100,8017,330990800,1231705,50623075500
20260901,006140,KR7006140008,피제이전자,KOSDAQ,4710,-55,-1.15,4780,4880,4650,34682,163027065,14865000,70014150000
20260901,006200,KR7006200000,한국전자홀딩스,KOSPI,1947,0,0,1951,1969,1876,18613,35948414,9360627,18225140769
20260901,006220,KR7006220008,제주은행,KOSPI,10150,-20,-.2,10200,10440,10050,292658,2986849015,37798557,383655353550
20260901,006260,KR7006260004,LS,KOSPI,310000,-1500,-.48,308000,312500,300500,68724,21062269750,31200000,9672000000000
20260901,006280,KR7006280002,녹십자,KOSPI,128100,-1000,-.77,127900,129300,127200,13517,1732125500,11686538,1497045517800
20260901,006340,KR7006340004,대원전선,KOSPI,13280,-340,-2.5,13620,13780,13160,1270141,16968384585,78414416,1041343444480
20260901,006345,KR7006341002,대원전선우,KOSPI,9790,-200,-2,10000,10000,9770,10640,104476795,2621200,25661548000
20260901,006360,KR7006360002,GS건설,KOSPI,33300,-3000,-8.26,36100,36350,32850,2305031,78057862825,85581490,2849863617000
20260901,006370,KR7006370001,대구백화점,KOSPI,3940,115,3.01,3795,3960,3790,60372,234297715,10821611,42637147340
20260901,006380,KR7006380000,카프로,KOSPI,3660,0,0,0,0,0,0,0,168999996,618539985360
20260901,006400,KR7006400006,삼성SDI,KOSPI,569000,-8000,-1.39,576000,600000,563000,579230,336996770500,80585530,45853166570000
20260901,006405,KR7006401004,삼성SDI우,KOSPI,225500,-3500,-1.53,230000,234500,223000,6390,1464351000,1617896,364835548000
20260901,006490,KR7006490007,프리티,KOSPI,898,0,0,0,0,0,0,0,29577223,26560346254
20260901,006570,KR7006570006,대림통상,KOSPI,1888,-7,-.37,1890,1949,1864,43392,82928484,15225000,28744800000
20260901,006620,KR7006620009,동구바이오제약,KOSDAQ,3625,45,1.26,3570,3630,3530,69576,249367054,28464992,103185596000
20260901,006650,KR7006650006,대한유화,KOSPI,98600,2400,2.49,95000,101400,94100,67786,6703128200,6500000,640900000000
20260901,006660,KR7006660005,삼성공조,KOSPI,12730,-170,-1.32,12900,12930,12600,102873,1308556730,8126314,103447977220
20260901,006730,KR7006730006,서부T&D,KOSDAQ,10980,-150,-1.35,11020,11280,10770,245946,2697674495,64276923,705760614540
20260901,006740,KR7006740005,블루산업개발,KOSPI,5270,-70,-1.31,5400,5450,5250,4744,25114845,4747965,25021775550
20260901,006800,KR7006800007,미래에셋증권,KOSPI,34900,200,.58,34700,35000,34000,891922,30699303750,543021051,18951434679900
20260901,006805,KR7006801005,미래에셋증권우,KOSPI,12500,-20,-.16,12320,12630,12150,41091,507394775,13454133,168176662500
20260901,00680K,KR700680K019,미래에셋증권2우B,KOSPI,11180,-110,-.97,11280,11320,10950,190309,2118934750,127271150,1422891457000
20260901,006840,KR7006840003,AK홀딩스,KOSPI,7500,0,0,7500,7550,7430,1842,13794680,13247561,99356707500
20260901,006880,KR7006880009,신송홀딩스,KOSPI,4450,-105,-2.31,4555,4555,4415,15582,69494220,11828858,52638418100
20260901,006890,KR7006890008,태경케미컬,KOSPI,5240,30,.58,5210,5290,5170,7694,40229585,11600000,60784000000
20260901,0068Y0,KR70068Y0003,비엔케이제3호스팩,KOSDAQ,1985,5,.25,1988,1997,1975,3799,7521384,4310000,8555350000
20260901,006910,KR7006910004,보성파워텍,KOSDAQ,7140,-160,-2.19,7220,7250,7050,452338,3217721400,49129824,350786943360
